gene_accession_id,MGI:2140475
gene_symbol,AU040320
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,IMPC_XRY_059_001
pvalue,0.151352
parameter_name,Shape of ribcage
analysis_id,y057r9ew77ge7u4
