parameter_id,IMPC_CSD_029_001
mouse_strain,C57BL
analysis_id,bt80f11984tu29h
mouse_life_stage,Early adult
parameter_name,Activity (body position)
pvalue,0.33532
gene_accession_id,MGI:1914672
gene_symbol,Dhdds
