parameter_id,IMPC_EYE_056_001
pvalue,0.8215064
mouse_strain,C57BL
analysis_id,99s92vvx6fn9n4h
mouse_life_stage,Late adult
parameter_name,Mean left eye lens density
gene_symbol,Hpca
gene_accession_id,MGI:1336200
