mouse_strain,C57BL
gene_accession_id,MGI:3650254
pvalue,0.08351597
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_023_001
parameter_name,Ulna
gene_symbol,Zfp683
analysis_id,56y5q67etm78r91
