gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
pvalue,0.2197255
mouse_strain,C57BL
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
mouse_life_stage,Late adult
parameter_id,MGP_IMM_006_001
analysis_id,7cu0745559j16j7
