mouse_strain,C57BL
gene_symbol,Sdcbp2
parameter_id,IMPC_DXA_009_001
gene_accession_id,MGI:2385156
analysis_id,cxlng8105u1q5rw
mouse_life_stage,Early adult
parameter_name,Fat/Body weight
pvalue,0.2874599
