parameter_id,ESLIM_008_001_013
analysis_id,0z43v11ld291b2e
parameter_name,Startle response
mouse_strain,C57BL
gene_symbol,Maco1
pvalue,0.2154552
gene_accession_id,MGI:1913396
mouse_life_stage,Early adult
