gene_symbol,Slc39a10
analysis_id,169tz11283fm442
mouse_life_stage,E9.5
pvalue,0.1606931
parameter_name,Edema
gene_accession_id,MGI:1914515
parameter_id,IMPC_GEO_064_001
mouse_strain,C57BL
