mouse_strain,C57BL
mouse_life_stage,E18.5
gene_accession_id,MGI:88446
gene_symbol,Col11a1
parameter_name,Effector Treg cells - % of Treg
parameter_id,MGP_IMM_010_001
pvalue,0.5577164
analysis_id,05m4nvh9z9w8ok3
