parameter_id,IMPC_IMM_052_001
analysis_id,0305m3v4x7dgh38
gene_accession_id,MGI:104848
mouse_life_stage,Early adult
parameter_name,Eosinophils
gene_symbol,Inpp1
pvalue,0.4321537
mouse_strain,C57BL
