parameter_id,IMPC_HEM_006_001
mouse_life_stage,Early adult
gene_symbol,Psmd14
pvalue,0.9152239
gene_accession_id,MGI:1913284
parameter_name,Mean corpuscular hemoglobin
analysis_id,0a01c339s9x4780
mouse_strain,C57BL
