parameter_id,JAX_OFD_021_001
analysis_id,37300p82i2052lr
gene_accession_id,MGI:1915033
mouse_strain,C57BL
gene_symbol,Ahctf1
parameter_name,Number of rears - total
pvalue,0.6893037
mouse_life_stage,Early adult
