parameter_id,IMPC_XRY_025_001
analysis_id,1o3ga07i4n0ot8l
pvalue,0.5275124
parameter_name,Tibia
mouse_strain,C57BL
gene_symbol,Ddx27
mouse_life_stage,Early adult
gene_accession_id,MGI:2385884
