parameter_id,ESLIM_007_001_009
gene_accession_id,MGI:1276578
mouse_life_stage,Early adult
parameter_name,Periphery average speed
analysis_id,l4cf069fexk9cn9
pvalue,0.3151095
mouse_strain,C57BL
gene_symbol,Gfi1b
