gene_symbol,Slc45a3
pvalue,0.7051487
parameter_name,Phosphorus
mouse_strain,C57BL
gene_accession_id,MGI:1922082
mouse_life_stage,Early adult
analysis_id,p0q0944p45qj510
parameter_id,IMPC_CBC_010_001
