parameter_id,IMPC_EYE_001_001
mouse_life_stage,Early adult
analysis_id,89j779nrwm14bkz
pvalue,0.4148462
gene_accession_id,MGI:104640
gene_symbol,Rab17
mouse_strain,C57BL
parameter_name,Eye
