parameter_id,ESLIM_008_001_013
mouse_life_stage,Early adult
gene_symbol,Bcs1l
mouse_strain,C57BL
gene_accession_id,MGI:1914071
analysis_id,3l340am4sf020pi
parameter_name,Startle response
pvalue,0.7099235
