mouse_life_stage,Early adult
parameter_name,CD11b-low cDC - % of cDC
gene_accession_id,MGI:1922962
analysis_id,3g1h8fle1not827
pvalue,0.3966734
parameter_id,MGP_IMM_067_001
mouse_strain,C57BL
gene_symbol,Tmem14a
