parameter_id,IMPC_XRY_021_001
pvalue,0.4109934
mouse_life_stage,Early adult
gene_accession_id,MGI:1345282
parameter_name,Humerus
analysis_id,a5569u1u09w4e73
mouse_strain,C57BL
gene_symbol,Slc30a4
