parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
pvalue,0.6650708
mouse_strain,C57BL
parameter_id,MGP_PBI_030_001
analysis_id,5sfcso93pd6w19c
mouse_life_stage,Early adult
gene_symbol,Lime1
gene_accession_id,MGI:1919949
