mouse_life_stage,Early adult
gene_symbol,Bpifa3
mouse_strain,C57BL
parameter_id,JAX_LDT_005_001
pvalue,0.6794023
analysis_id,4tnggi4ayw12667
gene_accession_id,MGI:1920638
parameter_name,Time mobile dark side
