mouse_life_stage,Middle aged adult
pvalue,0.7235575
analysis_id,dy7mca193q1lgkx
gene_accession_id,MGI:109356
parameter_id,IMPC_OFD_011_001
mouse_strain,C57BL
gene_symbol,Snap23
parameter_name,Periphery resting time
