mouse_strain,C57BL
parameter_name,Placenta Morphology
parameter_id,IMPC_GPO_002_001
pvalue,0.9539971
gene_accession_id,MGI:1914561
analysis_id,b9c317005ut3pv0
gene_symbol,Nanp
mouse_life_stage,E18.5
