parameter_id,MGP_IMM_078_001
mouse_strain,C57BL
gene_accession_id,MGI:1338032
analysis_id,45m5g0547w4l93i
mouse_life_stage,Early adult
gene_symbol,Sema6c
pvalue,0.8416349
parameter_name,Resting Treg cells - % of CD45+
