mouse_life_stage,Early adult
analysis_id,j6c5jv3v9sy66ku
pvalue,0.1095773
parameter_name,Limb morphology
parameter_id,IMPC_GEP_084_001
mouse_strain,C57BL
gene_symbol,Tox
gene_accession_id,MGI:2181659
