mouse_strain,129SV
pvalue,0.450611
gene_accession_id,MGI:99605
gene_symbol,Cntfr
parameter_name,Urea (Blood Urea Nitrogen - BUN)
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_004_001
analysis_id,o686w7pxj4ucnup
