parameter_id,M-G-P_007_001_010
mouse_life_stage,E9.5
gene_symbol,Wars2
analysis_id,1e7p2g379h37trs
mouse_strain,C57BL
pvalue,0.1478912
gene_accession_id,MGI:1917810
parameter_name,center - distance
