gene_accession_id,MGI:1346344
gene_symbol,Nr0b2
mouse_strain,B6J
mouse_life_stage,Early adult
parameter_id,ESLIM_011_001_705
pvalue,0.7264382
parameter_name,Global prepulse inhibition
analysis_id,xw9ixo99c55rz7w
