parameter_id,IMPC_CBC_024_001
pvalue,0.2641188
parameter_name,UIBC (unsaturated iron binding capacity)
mouse_life_stage,Early adult
gene_accession_id,MGI:2673000
mouse_strain,C57BL
analysis_id,8y35cfte816164j
gene_symbol,Trim46
