parameter_id,MGP_IMM_081_001
mouse_strain,C57BL
parameter_name,Effector CD8+ T cells - % of CD45+
analysis_id,w36ww99evp6807q
mouse_life_stage,E15.5
pvalue,0.264374
gene_symbol,Mecom
gene_accession_id,MGI:95457
