parameter_id,IMPC_EYE_009_001
gene_accession_id,MGI:2448481
analysis_id,63jcz644r823sxd
mouse_life_stage,Early adult
pvalue,0.1082783
mouse_strain,C57BL
parameter_name,Corneal vascularization
gene_symbol,Mgst2
