gene_accession_id,MGI:1913483
gene_symbol,Dmap1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_IMM_004_001
pvalue,0.8341733
parameter_name,NKT cells (panel A)
analysis_id,zj23pbjul2ve85y
