parameter_id,IMPC_IMM_032_001
mouse_life_stage,Early adult
analysis_id,122ws8l5hkk8k2a
mouse_strain,C56BL
pvalue,0.0528283
gene_symbol,Nemp2
gene_accession_id,MGI:2444113
parameter_name,CD8 CD44+CD62L- T cells
