parameter_id,IMPC_XRY_067_001
gene_symbol,Cmpk1
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Caudal processes
analysis_id,5yym515ya0j1960
gene_accession_id,MGI:1913838
pvalue,0.7237958
