parameter_id,IMPC_CBC_058_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1922082
pvalue,0.5520433
analysis_id,53wshq1095417sr
parameter_name,Cholesterol ratio
gene_symbol,Slc45a3
mouse_strain,C57BL
