pvalue,0.6836967
gene_accession_id,MGI:104848
parameter_name,cDCs CD11b Type
mouse_strain,C57BL
analysis_id,x1v4l4hy836g3kh
mouse_life_stage,Early adult
gene_symbol,Inpp1
parameter_id,IMPC_IMM_073_001
