parameter_id,IMPC_GEL_057_001
mouse_strain,C59BL
parameter_name,Heart looping
pvalue,0.6320714
analysis_id,4oll0lgi87qex77
mouse_life_stage,Early adult
gene_symbol,Tnfsf10
gene_accession_id,MGI:107414
