mouse_life_stage,E12.5
gene_accession_id,MGI:88174
parameter_id,JAXLA_DXA_009_001
mouse_strain,C57BL
analysis_id,t449u8x4px77xn9
gene_symbol,Bmi1
pvalue,0.153371
parameter_name,Fat/Body weight
