mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1914061
pvalue,0.9997574
gene_symbol,Duoxa2
parameter_name,Total NK cells - % of CD45+
analysis_id,fd564538n8q4v9q
parameter_id,MGP_IMM_033_001
