parameter_id,IMPC_XRY_023_001
pvalue,0.946125
parameter_name,Ulna
gene_symbol,Sdcbp2
mouse_life_stage,Early adult
analysis_id,2819355g45x6651
gene_accession_id,MGI:2385156
mouse_strain,C57BL
