parameter_id,IMPC_GEL_033_001
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
analysis_id,915521he2rgh901
parameter_name,Tail bud morphology
mouse_strain,C57BL
pvalue,0.8014578
mouse_life_stage,Late adult
