parameter_id,IMPC_CSD_011_001
mouse_strain,C57BL
pvalue,0.5597991
mouse_life_stage,Early adult
gene_symbol,Trp53rkb
analysis_id,f6g06118de6472u
gene_accession_id,MGI:1914050
parameter_name,Coat - hair distribution - back
