parameter_id,ESLIM_011_001_702
analysis_id,z7w867b95m35b92
gene_accession_id,MGI:1915524
mouse_life_stage,Early adult
gene_symbol,Toporsl
pvalue,0.8646564
parameter_name,Prepulse inhibition - PP2
mouse_strain,C57BL
