parameter_id,IMPC_CSD_029_001
pvalue,0.8760427
parameter_name,Activity (body position)
gene_symbol,Kdm4c
mouse_life_stage,Early adult
mouse_strain,C56BL
gene_accession_id,MGI:1924054
analysis_id,v1335p414r4286e
