parameter_id,IMPC_CBC_005_001
gene_symbol,Secisbp2l
mouse_life_stage,Middle aged adult
analysis_id,le6xq3g05d57866
pvalue,0.2709591
parameter_name,Creatinine
gene_accession_id,MGI:1917604
mouse_strain,C57BL
