parameter_id,ESLIM_011_001_703
analysis_id,vk5463jh02y83si
mouse_life_stage,Early adult
parameter_name,Prepulse inhibition - PP3
gene_symbol,Kdm4c
pvalue,0.8171146
mouse_strain,C57BL
gene_accession_id,MGI:1924054
