mouse_strain,C57BL
analysis_id,b72c8e877f73377
parameter_id,JAXLA_DXA_003_001
gene_symbol,Kdm5b
pvalue,0.2048259
gene_accession_id,MGI:1922855
parameter_name,Lean mass
mouse_life_stage,Early adult
