pvalue,0.3723164
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
analysis_id,go4v6k4py85tbuy
parameter_name,Lens Opacity
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
parameter_id,IMPC_EYE_017_001
