pvalue,0.472483
gene_accession_id,MGI:2446186
mouse_life_stage,Late adult
parameter_id,IMPC_HEM_029_001
parameter_name,Neutrophil differential count
analysis_id,4pdpw7hvtw3i08o
mouse_strain,C57BL
gene_symbol,Lpgat1
