parameter_id,IMPC_IMM_071_001
analysis_id,x7xlbr0uxves387
gene_symbol,Lurap1
pvalue,0.2154911
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,MZB (CD21/35 high)
gene_accession_id,MGI:1915325
