pvalue,0.9562148
mouse_strain,C57BL
parameter_name,lens
gene_symbol,Hrnr
parameter_id,M-G-P_014_001_009
analysis_id,w713fjup3h1fatq
mouse_life_stage,Early adult
gene_accession_id,MGI:3046938
