parameter_id,M-G-P_007_001_008
gene_accession_id,MGI:1929866
mouse_life_stage,Early adult
analysis_id,a99d0gh7aj7e1lo
parameter_name,Periphery - Permanence Time
pvalue,0.1546358
gene_symbol,Rgs20
mouse_strain,C57BL
