parameter_id,ESLIM_004_001_701
gene_accession_id,MGI:104848
gene_symbol,Inpp1
analysis_id,4o44qv60bxo058s
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Glucose response AUC
pvalue,0.0683911
