parameter_id,IMPC_CSD_069_001
pvalue,0.377858
parameter_name,Upper teeth appearance
mouse_life_stage,Early adult
gene_accession_id,MGI:1274787
analysis_id,9n8159oj2525e4w
mouse_strain,C57BL
gene_symbol,Trdmt1
