parameter_id,HRWLLA_OFD_009_001
mouse_strain,C57BL
gene_accession_id,MGI:2444554
mouse_life_stage,E15.5
analysis_id,3r8aa3nvofkjq8c
gene_symbol,Mapkap1
pvalue,0.2406044
parameter_name,Whole arena average speed
