mouse_life_stage,E12.5
parameter_id,IMPC_HEM_036_001
gene_accession_id,MGI:1913483
pvalue,0.372738
parameter_name,Eosinophil cell count
analysis_id,24uyclts57992qj
mouse_strain,C57BL
gene_symbol,Dmap1
