mouse_life_stage,Late adult
gene_symbol,Secisbp2l
analysis_id,s3544g3xniy7d45
parameter_id,HRWLLA_CSD_008_001
parameter_name,Coat - color pattern - back
gene_accession_id,MGI:1917604
pvalue,0.7389973
mouse_strain,C57BL
