mouse_life_stage,Late adult
mouse_strain,C57BL
gene_accession_id,MGI:1917604
parameter_id,IMPC_CSD_033_001
gene_symbol,Secisbp2l
pvalue,0.2036542
analysis_id,n2spwd4548p1y07
parameter_name,Gait
