parameter_id,IMPC_EYE_008_001
mouse_strain,C57BL
analysis_id,3t3u34r6e2t0w0t
gene_symbol,Zmynd19
parameter_name,Corneal opacity
gene_accession_id,MGI:1914437
pvalue,0.457058
mouse_life_stage,Early adult
