mouse_life_stage,Middle aged adult
parameter_name,Resting CD8+ T cells - % of CD8+
gene_accession_id,MGI:1934811
analysis_id,9v4hp411hs2021h
parameter_id,MGP_IMM_015_001
mouse_strain,C57BL
gene_symbol,Nucks1
pvalue,0.4789517
