parameter_id,JAXLA_CSD_023_001
pvalue,0.07452667
analysis_id,favv5d1218q253x
gene_accession_id,MGI:97838
parameter_name,Vibrissae - presence
gene_symbol,Eprs1
mouse_strain,C57BL
mouse_life_stage,Early adult
