mouse_life_stage,Late adult
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
parameter_name,Naive CD8+ T cells - % of CD8+
analysis_id,64eax1r1i30yq3d
parameter_id,MGP_MLN_015_001
pvalue,0.4641064
mouse_strain,C57BL
