parameter_id,IMPC_XRY_067_001
pvalue,0.3593185
gene_symbol,Atf3
parameter_name,Caudal processes
gene_accession_id,MGI:109384
analysis_id,203kj9l386cb4m2
mouse_strain,C57BL
mouse_life_stage,Early adult
