parameter_id,IMPC_OFD_016_001
parameter_name,Center permanence time
pvalue,0.5897741
gene_accession_id,MGI:1914071
mouse_life_stage,E12.5
analysis_id,zj51y072im47v83
mouse_strain,C57BL
gene_symbol,Bcs1l
